county,topic,indicator,count,denom,unit,value,start_year,end_year,lat,lon
Lewis,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),173,254,Percentage,22.7,2010,2012,43.785537,-75.446296
Lewis,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),173,254,Percentage,22.7,2010,2012,43.785537,-75.446296
Livingston,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),229,288,Percentage,26.5,2010,2012,42.763754,-77.765392
Livingston,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),229,288,Percentage,26.5,2010,2012,42.763754,-77.765392
Long Island,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),10046,10816,Percentage,31,2010,2012,NA,NA
Long Island,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),10046,10816,Percentage,31,2010,2012,NA,NA
Madison,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),315,457,Percentage,23,2010,2012,42.986917,-75.720031
Madison,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),315,457,Percentage,23,2010,2012,42.986917,-75.720031
Mid-Hudson,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),11243,13063,Percentage,28.7,2010,2012,NA,NA
Mid-Hudson,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),11243,13063,Percentage,28.7,2010,2012,NA,NA
Mohawk Valley,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),1741,2398,Percentage,24.2,2010,2012,NA,NA
Mohawk Valley,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),1741,2398,Percentage,24.2,2010,2012,NA,NA
Capital Region,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy obese (BMI 30 or higher),3585,4022,Percentage,29.7,2010,2012,NA,NA
Monroe,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),2954,4002,Percentage,24.6,2010,2012,43.161748,-77.620143
Monroe,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),2954,4002,Percentage,24.6,2010,2012,43.161748,-77.620143
Montgomery,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),274,365,Percentage,25,2010,2012,42.933637,-74.341972
Montgomery,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),274,365,Percentage,25,2010,2012,42.933637,-74.341972
Nassau,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),3998,4207,Percentage,31.7,2010,2012,40.715749,-73.601185
Nassau,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),3998,4207,Percentage,31.7,2010,2012,40.715749,-73.601185
New York,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),9607,12140,Percentage,26.4,2010,2012,40.726966,-74.005966
New York,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),9607,12140,Percentage,26.4,2010,2012,40.726966,-74.005966
New York City,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),64244,80069,Percentage,26.7,2010,2012,NA,NA
New York City,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),64244,80069,Percentage,26.7,2010,2012,NA,NA
New York State,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),111733,140209,Percentage,26.6,2010,2012,NA,NA
New York State,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),111733,140209,Percentage,26.6,2010,2012,NA,NA
Niagara,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),898,1224,Percentage,24.5,2010,2012,43.134634,-78.856419
Niagara,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),898,1224,Percentage,24.5,2010,2012,43.134634,-78.856419
North Country,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),1258,1880,Percentage,22.3,2010,2012,NA,NA
North Country,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),1258,1880,Percentage,22.3,2010,2012,NA,NA
Oneida,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),1203,1623,Percentage,24.7,2010,2012,43.149482,-75.361773
Oneida,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),1203,1623,Percentage,24.7,2010,2012,43.149482,-75.361773
New York City,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC with anemia in 3rd trimester,9994,8626,Percentage,38.6,2009,2011,NA,NA
Onondaga,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),2138,2959,Percentage,24.1,2010,2012,43.065629,-76.168033
Onondaga,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),2138,2959,Percentage,24.1,2010,2012,43.065629,-76.168033
Ontario,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),353,494,Percentage,23.8,2010,2012,42.894571,-77.252045
Ontario,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),353,494,Percentage,23.8,2010,2012,42.894571,-77.252045
Orange,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),2102,2577,Percentage,27.2,2010,2012,41.422459,-74.241929
Orange,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),2102,2577,Percentage,27.2,2010,2012,41.422459,-74.241929
Orleans,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),161,223,Percentage,24.1,2010,2012,43.248394,-78.218438
Orleans,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),161,223,Percentage,24.1,2010,2012,43.248394,-78.218438
Oswego,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),664,922,Percentage,24,2010,2012,43.39123,-76.31133
Oswego,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),664,922,Percentage,24,2010,2012,43.39123,-76.31133
Otsego,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),211,290,Percentage,24.3,2010,2012,42.564852,-75.060334
Otsego,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),211,290,Percentage,24.3,2010,2012,42.564852,-75.060334
Putnam,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),263,271,Percentage,32.3,2010,2012,41.41131,-73.717443
Putnam,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),263,271,Percentage,32.3,2010,2012,41.41131,-73.717443
Queens,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),14538,17748,Percentage,27.3,2010,2012,40.749338,-73.789673
Queens,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),14538,17748,Percentage,27.3,2010,2012,40.749338,-73.789673
Rensselaer,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),664,937,Percentage,23.6,2010,2012,42.70098,-73.628669
Rensselaer,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),664,937,Percentage,23.6,2010,2012,42.70098,-73.628669
Richmond,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),1882,2203,Percentage,28.5,2010,2012,40.566763,-74.148102
Richmond,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),1882,2203,Percentage,28.5,2010,2012,40.566763,-74.148102
Rockland,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),2293,2748,Percentage,27.8,2010,2012,41.127287,-74.017033
Rockland,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),2293,2748,Percentage,27.8,2010,2012,41.127287,-74.017033
Saratoga,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),298,402,Percentage,24.7,2010,2012,43.00894,-73.786779
Saratoga,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),298,402,Percentage,24.7,2010,2012,43.00894,-73.786779
Schenectady,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),459,611,Percentage,25,2010,2012,42.809233,-73.946838
Schenectady,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),459,611,Percentage,25,2010,2012,42.809233,-73.946838
Schoharie,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),733,1009,Percentage,24.2,2010,2012,42.643426,-74.434606
Schoharie,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),733,1009,Percentage,24.2,2010,2012,42.643426,-74.434606
Schuyler,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),123,181,Percentage,22.7,2010,2012,42.38593,-76.872032
Schuyler,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),123,181,Percentage,22.7,2010,2012,42.38593,-76.872032
Seneca,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),75,105,Percentage,23.8,2010,2012,42.833627,-76.82753
Seneca,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),75,105,Percentage,23.8,2010,2012,42.833627,-76.82753
Southern Tier,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),2038,3016,Percentage,22.5,2010,2012,NA,NA
Southern Tier,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),2038,3016,Percentage,22.5,2010,2012,NA,NA
St. Lawrence,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),127,158,Percentage,26.8,2010,2012,44.689468,-75.242045
St. Lawrence,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),127,158,Percentage,26.8,2010,2012,44.689468,-75.242045
Steuben,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),449,653,Percentage,22.9,2010,2012,42.270053,-77.324618
Steuben,Obesity and Related Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),449,653,Percentage,22.9,2010,2012,42.270053,-77.324618
Suffolk,Maternal and Infant Health Indicators,Percentage of pregnant women in WIC who were pre-pregnancy overweight but not obese (BMI 25 to less than 30),6048,6609,Percentage,30.5,2010,2012,40.820237,-73.119032
