county,topic,indicator,count,denom,unit,value,start_year,end_year,lat,lon
Otsego,Oral Health Indicators,Oral Health Indicators,23,61965,Rate,9.1,2010,2012,42.564852,-75.060334
Putnam,Cancer Indicators,Cancer Indicators,39,99769,Rate,10,2010,2012,41.41131,-73.717443
Putnam,Oral Health Indicators,Oral Health Indicators,39,99769,Rate,10,2010,2012,41.41131,-73.717443
Queens,Cancer Indicators,Cancer Indicators,684,2254750,Rate,9.2,2010,2012,40.749338,-73.789673
Queens,Oral Health Indicators,Oral Health Indicators,684,2254750,Rate,9.2,2010,2012,40.749338,-73.789673
Rensselaer,Cancer Indicators,Cancer Indicators,67,159719,Rate,12,2010,2012,42.70098,-73.628669
Rensselaer,Oral Health Indicators,Oral Health Indicators,67,159719,Rate,12,2010,2012,42.70098,-73.628669
Richmond,Cancer Indicators,Cancer Indicators,160,470402,Rate,9.8,2010,2012,40.566763,-74.148102
Richmond,Oral Health Indicators,Oral Health Indicators,160,470402,Rate,9.8,2010,2012,40.566763,-74.148102
Rockland,Cancer Indicators,Cancer Indicators,90,315331,Rate,8.5,2010,2012,41.127287,-74.017033
Rockland,Oral Health Indicators,Oral Health Indicators,90,315331,Rate,8.5,2010,2012,41.127287,-74.017033
Saratoga,Cancer Indicators,Cancer Indicators,99,221076,Rate,12.6,2010,2012,43.00894,-73.786779
Saratoga,Oral Health Indicators,Oral Health Indicators,99,221076,Rate,12.6,2010,2012,43.00894,-73.786779
Schenectady,Cancer Indicators,Cancer Indicators,69,154973,Rate,12.5,2010,2012,42.809233,-73.946838
Schenectady,Oral Health Indicators,Oral Health Indicators,69,154973,Rate,12.5,2010,2012,42.809233,-73.946838
Schoharie,Cancer Indicators,Cancer Indicators,17,32473,Rate,15,2010,2012,42.643426,-74.434606
Schoharie,Oral Health Indicators,Oral Health Indicators,17,32473,Rate,15,2010,2012,42.643426,-74.434606
Schuyler,Cancer Indicators,Cancer Indicators,14,18439,Rate,19.1,2010,2012,42.38593,-76.872032
Schuyler,Oral Health Indicators,Oral Health Indicators,14,18439,Rate,19.1,2010,2012,42.38593,-76.872032
Seneca,Cancer Indicators,Cancer Indicators,13,35291,Rate,8.7,2010,2012,42.833627,-76.82753
Seneca,Oral Health Indicators,Oral Health Indicators,13,35291,Rate,8.7,2010,2012,42.833627,-76.82753
Southern Tier,Cancer Indicators,Cancer Indicators,177,449813,Rate,10.8,2010,2012,NA,NA
Southern Tier,Oral Health Indicators,Oral Health Indicators,177,449813,Rate,10.8,2010,2012,NA,NA
St. Lawrence,Cancer Indicators,Cancer Indicators,44,112150,Rate,10.2,2010,2012,44.689468,-75.242045
St. Lawrence,Oral Health Indicators,Oral Health Indicators,44,112150,Rate,10.2,2010,2012,44.689468,-75.242045
Steuben,Cancer Indicators,Cancer Indicators,48,99095,Rate,12,2010,2012,42.270053,-77.324618
Steuben,Oral Health Indicators,Oral Health Indicators,48,99095,Rate,12,2010,2012,42.270053,-77.324618
Suffolk,Cancer Indicators,Cancer Indicators,570,1498125,Rate,10.8,2010,2012,40.820237,-73.119032
Suffolk,Oral Health Indicators,Oral Health Indicators,570,1498125,Rate,10.8,2010,2012,40.820237,-73.119032
Sullivan,Cancer Indicators,Cancer Indicators,25,77100,Rate,8.4,2010,2012,41.705166,-74.711705
Sullivan,Oral Health Indicators,Oral Health Indicators,25,77100,Rate,8.4,2010,2012,41.705166,-74.711705
Tioga,Cancer Indicators,Cancer Indicators,12,50867,Rate,6.1,2010,2012,42.120252,-76.29595
Tioga,Oral Health Indicators,Oral Health Indicators,12,50867,Rate,6.1,2010,2012,42.120252,-76.29595
Tompkins,Cancer Indicators,Cancer Indicators,23,101989,Rate,7.5,2010,2012,42.461024,-76.478784
Tompkins,Oral Health Indicators,Oral Health Indicators,23,101989,Rate,7.5,2010,2012,42.461024,-76.478784
Tug Hill Seaway,Cancer Indicators,Cancer Indicators,110,257610,Rate,12.5,2010,2012,NA,NA
Tug Hill Seaway,Oral Health Indicators,Oral Health Indicators,110,257610,Rate,12.5,2010,2012,NA,NA
Ulster,Cancer Indicators,Cancer Indicators,68,182256,Rate,9.4,2010,2012,41.848374,-74.099412
Ulster,Oral Health Indicators,Oral Health Indicators,68,182256,Rate,9.4,2010,2012,41.848374,-74.099412
Warren,Cancer Indicators,Cancer Indicators,41,65653,Rate,14.5,2010,2012,43.403024,-73.716044
Warren,Oral Health Indicators,Oral Health Indicators,41,65653,Rate,14.5,2010,2012,43.403024,-73.716044
Washington,Cancer Indicators,Cancer Indicators,24,63071,Rate,9.5,2010,2012,43.289513,-73.454761
Washington,Oral Health Indicators,Oral Health Indicators,24,63071,Rate,9.5,2010,2012,43.289513,-73.454761
Wayne,Cancer Indicators,Cancer Indicators,34,93333,Rate,9,2010,2012,43.144336,-77.117995
Wayne,Oral Health Indicators,Oral Health Indicators,34,93333,Rate,9,2010,2012,43.144336,-77.117995
Westchester,Cancer Indicators,Cancer Indicators,340,956494,Rate,9.8,2010,2012,41.039278,-73.805386
Westchester,Oral Health Indicators,Oral Health Indicators,340,956494,Rate,9.8,2010,2012,41.039278,-73.805386
Western NY,Cancer Indicators,Cancer Indicators,736,1542775,Rate,12.6,2010,2012,NA,NA
Western NY,Oral Health Indicators,Oral Health Indicators,736,1542775,Rate,12.6,2010,2012,NA,NA
Wyoming,Cancer Indicators,Cancer Indicators,25,41980,Rate,15.9,2010,2012,42.723641,-78.204473
Wyoming,Oral Health Indicators,Oral Health Indicators,25,41980,Rate,15.9,2010,2012,42.723641,-78.204473
Yates,Cancer Indicators,Cancer Indicators,NA,25366,Rate,NA,2010,2012,42.634338,-77.078311
Yates,Oral Health Indicators,Oral Health Indicators,NA,25366,Rate,NA,2010,2012,42.634338,-77.078311
Albany,Cancer Indicators,Cancer Indicators,32,304694,Rate,3.5,2010,2012,42.678066,-73.814233
Albany,Oral Health Indicators,Oral Health Indicators,32,304694,Rate,3.5,2010,2012,42.678066,-73.814233
Allegany,Cancer Indicators,Cancer Indicators,NA,48680,Rate,NA,2010,2012,42.226801,-78.020567
Allegany,Oral Health Indicators,Oral Health Indicators,NA,48680,Rate,NA,2010,2012,42.226801,-78.020567
Bronx,Cancer Indicators,Cancer Indicators,92,1397357,Rate,2.2,2010,2012,40.85589,-73.868294
Bronx,Oral Health Indicators,Oral Health Indicators,92,1397357,Rate,2.2,2010,2012,40.85589,-73.868294
Broome,Cancer Indicators,Cancer Indicators,30,199225,Rate,5,2010,2012,42.122015,-75.933191
Broome,Oral Health Indicators,Oral Health Indicators,30,199225,Rate,5,2010,2012,42.122015,-75.933191
Capital Region,Cancer Indicators,Cancer Indicators,80,952095,Rate,2.8,2010,2012,NA,NA
Capital Region,Oral Health Indicators,Oral Health Indicators,80,952095,Rate,2.8,2010,2012,NA,NA
Cattaraugus,Cancer Indicators,Cancer Indicators,10,79859,Rate,4.2,2010,2012,42.224267,-78.606673
Cattaraugus,Oral Health Indicators,Oral Health Indicators,10,79859,Rate,4.2,2010,2012,42.224267,-78.606673
Cayuga,Cancer Indicators,Cancer Indicators,10,79775,Rate,4.2,2010,2012,42.940095,-76.560755
Cayuga,Oral Health Indicators,Oral Health Indicators,10,79775,Rate,4.2,2010,2012,42.940095,-76.560755
Central NY,Cancer Indicators,Cancer Indicators,83,1025519,Rate,2.7,2010,2012,NA,NA
Central NY,Oral Health Indicators,Oral Health Indicators,83,1025519,Rate,2.7,2010,2012,NA,NA
Chautauqua,Cancer Indicators,Cancer Indicators,17,134190,Rate,4.2,2010,2012,42.246904,-79.315313
Chautauqua,Oral Health Indicators,Oral Health Indicators,17,134190,Rate,4.2,2010,2012,42.246904,-79.315313
Chemung,Cancer Indicators,Cancer Indicators,9,88848,Rate,3.4,2010,2012,42.116644,-76.812331
Chemung,Oral Health Indicators,Oral Health Indicators,9,88848,Rate,3.4,2010,2012,42.116644,-76.812331
Chenango,Cancer Indicators,Cancer Indicators,7,50162,Rate,4.7,2010,2012,42.481798,-75.570013
Chenango,Oral Health Indicators,Oral Health Indicators,7,50162,Rate,4.7,2010,2012,42.481798,-75.570013
Clinton,Cancer Indicators,Cancer Indicators,8,81862,Rate,3.3,2010,2012,44.731944,-73.548883
Clinton,Oral Health Indicators,Oral Health Indicators,8,81862,Rate,3.3,2010,2012,44.731944,-73.548883
Columbia,Cancer Indicators,Cancer Indicators,NA,62709,Rate,NA,2010,2012,42.276913,-73.682168
Columbia,Oral Health Indicators,Oral Health Indicators,NA,62709,Rate,NA,2010,2012,42.276913,-73.682168
Cortland,Cancer Indicators,Cancer Indicators,NA,49456,Rate,NA,2010,2012,42.597101,-76.143291
Cortland,Oral Health Indicators,Oral Health Indicators,NA,49456,Rate,NA,2010,2012,42.597101,-76.143291
Delaware,Cancer Indicators,Cancer Indicators,7,47570,Rate,4.9,2010,2012,42.242972,-74.997944
Delaware,Oral Health Indicators,Oral Health Indicators,7,47570,Rate,4.9,2010,2012,42.242972,-74.997944
Dutchess,Cancer Indicators,Cancer Indicators,19,297768,Rate,2.1,2010,2012,41.686216,-73.840468
Dutchess,Oral Health Indicators,Oral Health Indicators,19,297768,Rate,2.1,2010,2012,41.686216,-73.840468
Erie,Cancer Indicators,Cancer Indicators,102,919268,Rate,3.7,2010,2012,42.888143,-78.795544
Erie,Oral Health Indicators,Oral Health Indicators,102,919268,Rate,3.7,2010,2012,42.888143,-78.795544
Essex,Cancer Indicators,Cancer Indicators,8,39211,Rate,6.8,2010,2012,44.166026,-73.685145
Essex,Oral Health Indicators,Oral Health Indicators,8,39211,Rate,6.8,2010,2012,44.166026,-73.685145
Finger Lakes,Cancer Indicators,Cancer Indicators,104,1280196,Rate,2.7,2010,2012,NA,NA
Finger Lakes,Oral Health Indicators,Oral Health Indicators,104,1280196,Rate,2.7,2010,2012,NA,NA
Franklin,Cancer Indicators,Cancer Indicators,NA,51626,Rate,NA,2010,2012,44.705699,-74.340621
Franklin,Oral Health Indicators,Oral Health Indicators,NA,51626,Rate,NA,2010,2012,44.705699,-74.340621
Fulton,Cancer Indicators,Cancer Indicators,6,55216,Rate,3.6,2010,2012,43.06014,-74.331296
Fulton,Oral Health Indicators,Oral Health Indicators,6,55216,Rate,3.6,2010,2012,43.06014,-74.331296
Genesee,Cancer Indicators,Cancer Indicators,NA,60044,Rate,NA,2010,2012,43.000121,-78.172679
Genesee,Oral Health Indicators,Oral Health Indicators,NA,60044,Rate,NA,2010,2012,43.000121,-78.172679
Greene,Cancer Indicators,Cancer Indicators,NA,48924,Rate,NA,2010,2012,42.298326,-73.973376
Greene,Oral Health Indicators,Oral Health Indicators,NA,48924,Rate,NA,2010,2012,42.298326,-73.973376
Hamilton,Cancer Indicators,Cancer Indicators,0,4808,Rate,0,2010,2012,43.618468,-74.395268
Hamilton,Oral Health Indicators,Oral Health Indicators,0,4808,Rate,0,2010,2012,43.618468,-74.395268
Herkimer,Cancer Indicators,Cancer Indicators,NA,64530,Rate,NA,2010,2012,43.070026,-74.994246
Herkimer,Oral Health Indicators,Oral Health Indicators,NA,64530,Rate,NA,2010,2012,43.070026,-74.994246
Jefferson,Cancer Indicators,Cancer Indicators,11,118332,Rate,3.1,2010,2012,44.019295,-75.898971
Jefferson,Oral Health Indicators,Oral Health Indicators,11,118332,Rate,3.1,2010,2012,44.019295,-75.898971
Kings,Cancer Indicators,Cancer Indicators,195,2538529,Rate,2.6,2010,2012,40.65642,-73.950691
Kings,Oral Health Indicators,Oral Health Indicators,195,2538529,Rate,2.6,2010,2012,40.65642,-73.950691
Lewis,Cancer Indicators,Cancer Indicators,NA,27128,Rate,NA,2010,2012,43.785537,-75.446296
Lewis,Oral Health Indicators,Oral Health Indicators,NA,27128,Rate,NA,2010,2012,43.785537,-75.446296
Livingston,Cancer Indicators,Cancer Indicators,10,65007,Rate,5.1,2010,2012,42.763754,-77.765392
Livingston,Oral Health Indicators,Oral Health Indicators,10,65007,Rate,5.1,2010,2012,42.763754,-77.765392
Long Island,Cancer Indicators,Cancer Indicators,190,2843573,Rate,2.2,2010,2012,NA,NA
Long Island,Oral Health Indicators,Oral Health Indicators,190,2843573,Rate,2.2,2010,2012,NA,NA
Madison,Cancer Indicators,Cancer Indicators,NA,72881,Rate,NA,2010,2012,42.986917,-75.720031
Madison,Oral Health Indicators,Oral Health Indicators,NA,72881,Rate,NA,2010,2012,42.986917,-75.720031
Mid-Hudson,Cancer Indicators,Cancer Indicators,132,2302875,Rate,1.9,2010,2012,NA,NA
Mid-Hudson,Oral Health Indicators,Oral Health Indicators,132,2302875,Rate,1.9,2010,2012,NA,NA
Mohawk Valley,Cancer Indicators,Cancer Indicators,23,264241,Rate,2.9,2010,2012,NA,NA
Mohawk Valley,Oral Health Indicators,Oral Health Indicators,23,264241,Rate,2.9,2010,2012,NA,NA
Monroe,Cancer Indicators,Cancer Indicators,66,746442,Rate,2.9,2010,2012,43.161748,-77.620143
Monroe,Oral Health Indicators,Oral Health Indicators,66,746442,Rate,2.9,2010,2012,43.161748,-77.620143
Montgomery,Cancer Indicators,Cancer Indicators,6,50058,Rate,4,2010,2012,42.933637,-74.341972
Montgomery,Oral Health Indicators,Oral Health Indicators,6,50058,Rate,4,2010,2012,42.933637,-74.341972
Nassau,Cancer Indicators,Cancer Indicators,85,1345448,Rate,2.1,2010,2012,40.715749,-73.601185
Nassau,Oral Health Indicators,Oral Health Indicators,85,1345448,Rate,2.1,2010,2012,40.715749,-73.601185
New York,Cancer Indicators,Cancer Indicators,134,1604407,Rate,2.8,2010,2012,40.726966,-74.005966
New York,Oral Health Indicators,Oral Health Indicators,134,1604407,Rate,2.8,2010,2012,40.726966,-74.005966
New York City,Cancer Indicators,Cancer Indicators,591,8265444,Rate,2.4,2010,2012,NA,NA
New York City,Oral Health Indicators,Oral Health Indicators,591,8265444,Rate,2.4,2010,2012,NA,NA
New York State,Cancer Indicators,Cancer Indicators,1475,19490373,Rate,2.5,2010,2012,NA,NA
New York State,Oral Health Indicators,Oral Health Indicators,1475,19490373,Rate,2.5,2010,2012,NA,NA
Niagara,Cancer Indicators,Cancer Indicators,20,215837,Rate,3.1,2010,2012,43.134634,-78.856419
Niagara,Oral Health Indicators,Oral Health Indicators,20,215837,Rate,3.1,2010,2012,43.134634,-78.856419
North Country,Cancer Indicators,Cancer Indicators,38,306231,Rate,4.1,2010,2012,NA,NA
North Country,Oral Health Indicators,Oral Health Indicators,38,306231,Rate,4.1,2010,2012,NA,NA
Oneida,Cancer Indicators,Cancer Indicators,21,234193,Rate,3,2010,2012,43.149482,-75.361773
Oneida,Oral Health Indicators,Oral Health Indicators,21,234193,Rate,3,2010,2012,43.149482,-75.361773
Onondaga,Cancer Indicators,Cancer Indicators,37,467263,Rate,2.6,2010,2012,43.065629,-76.168033
Onondaga,Oral Health Indicators,Oral Health Indicators,37,467263,Rate,2.6,2010,2012,43.065629,-76.168033
Ontario,Cancer Indicators,Cancer Indicators,7,108374,Rate,2.2,2010,2012,42.894571,-77.252045
Ontario,Oral Health Indicators,Oral Health Indicators,7,108374,Rate,2.2,2010,2012,42.894571,-77.252045
Orange,Cancer Indicators,Cancer Indicators,22,374158,Rate,2,2010,2012,41.422459,-74.241929
Orange,Oral Health Indicators,Oral Health Indicators,22,374158,Rate,2,2010,2012,41.422459,-74.241929
Orleans,Cancer Indicators,Cancer Indicators,NA,42916,Rate,NA,2010,2012,43.248394,-78.218438
Orleans,Oral Health Indicators,Oral Health Indicators,NA,42916,Rate,NA,2010,2012,43.248394,-78.218438
Oswego,Cancer Indicators,Cancer Indicators,11,121951,Rate,3,2010,2012,43.39123,-76.31133
Oswego,Oral Health Indicators,Oral Health Indicators,11,121951,Rate,3,2010,2012,43.39123,-76.31133
Otsego,Cancer Indicators,Cancer Indicators,NA,61965,Rate,NA,2010,2012,42.564852,-75.060334
Otsego,Oral Health Indicators,Oral Health Indicators,NA,61965,Rate,NA,2010,2012,42.564852,-75.060334
Putnam,Cancer Indicators,Cancer Indicators,NA,99769,Rate,NA,2010,2012,41.41131,-73.717443
Putnam,Oral Health Indicators,Oral Health Indicators,NA,99769,Rate,NA,2010,2012,41.41131,-73.717443
Queens,Cancer Indicators,Cancer Indicators,137,2254750,Rate,2,2010,2012,40.749338,-73.789673
Queens,Oral Health Indicators,Oral Health Indicators,137,2254750,Rate,2,2010,2012,40.749338,-73.789673
Rensselaer,Cancer Indicators,Cancer Indicators,8,159719,Rate,1.7,2010,2012,42.70098,-73.628669
Rensselaer,Oral Health Indicators,Oral Health Indicators,8,159719,Rate,1.7,2010,2012,42.70098,-73.628669
Richmond,Cancer Indicators,Cancer Indicators,33,470402,Rate,2.3,2010,2012,40.566763,-74.148102
Richmond,Oral Health Indicators,Oral Health Indicators,33,470402,Rate,2.3,2010,2012,40.566763,-74.148102
Rockland,Cancer Indicators,Cancer Indicators,17,315331,Rate,1.8,2010,2012,41.127287,-74.017033
Rockland,Oral Health Indicators,Oral Health Indicators,17,315331,Rate,1.8,2010,2012,41.127287,-74.017033
Saratoga,Cancer Indicators,Cancer Indicators,21,221076,Rate,3.2,2010,2012,43.00894,-73.786779
Saratoga,Oral Health Indicators,Oral Health Indicators,21,221076,Rate,3.2,2010,2012,43.00894,-73.786779
Schenectady,Cancer Indicators,Cancer Indicators,9,154973,Rate,1.9,2010,2012,42.809233,-73.946838
Schenectady,Oral Health Indicators,Oral Health Indicators,9,154973,Rate,1.9,2010,2012,42.809233,-73.946838
Schoharie,Cancer Indicators,Cancer Indicators,NA,32473,Rate,NA,2010,2012,42.643426,-74.434606
Schoharie,Oral Health Indicators,Oral Health Indicators,NA,32473,Rate,NA,2010,2012,42.643426,-74.434606
Schuyler,Cancer Indicators,Cancer Indicators,NA,18439,Rate,NA,2010,2012,42.38593,-76.872032
Schuyler,Oral Health Indicators,Oral Health Indicators,NA,18439,Rate,NA,2010,2012,42.38593,-76.872032
Seneca,Cancer Indicators,Cancer Indicators,NA,35291,Rate,NA,2010,2012,42.833627,-76.82753
Seneca,Oral Health Indicators,Oral Health Indicators,NA,35291,Rate,NA,2010,2012,42.833627,-76.82753
Southern Tier,Cancer Indicators,Cancer Indicators,53,449813,Rate,3.9,2010,2012,NA,NA
Southern Tier,Oral Health Indicators,Oral Health Indicators,53,449813,Rate,3.9,2010,2012,NA,NA
St. Lawrence,Cancer Indicators,Cancer Indicators,NA,112150,Rate,NA,2010,2012,44.689468,-75.242045
St. Lawrence,Oral Health Indicators,Oral Health Indicators,NA,112150,Rate,NA,2010,2012,44.689468,-75.242045
Steuben,Cancer Indicators,Cancer Indicators,NA,99095,Rate,NA,2010,2012,42.270053,-77.324618
Steuben,Oral Health Indicators,Oral Health Indicators,NA,99095,Rate,NA,2010,2012,42.270053,-77.324618
Suffolk,Cancer Indicators,Cancer Indicators,105,1498125,Rate,2.3,2010,2012,40.820237,-73.119032
Suffolk,Oral Health Indicators,Oral Health Indicators,105,1498125,Rate,2.3,2010,2012,40.820237,-73.119032
Sullivan,Cancer Indicators,Cancer Indicators,6,77100,Rate,2.6,2010,2012,41.705166,-74.711705
Sullivan,Oral Health Indicators,Oral Health Indicators,6,77100,Rate,2.6,2010,2012,41.705166,-74.711705
